mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_df,param_clf__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
42.990821075439456,0.8332010097965723,2.126403474807739,0.1456775301858943,True,"(1, 3)",50,0.9,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__alpha': 0.001}",0.4360622059620602,0.42761536288146995,0.437306845396105,0.44769337735485026,0.44304517466034177,0.4383445932509654,0.006795554818787822,85
10.130319213867187,0.2012903162183557,1.572486448287964,0.12087372924078671,True,"(1, 2)",5,0.6,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__alpha': 0.5}",0.7230868964283925,0.7147901763043333,0.7093714955959564,0.717152379467318,0.7342070844345919,0.7197216064461184,0.008475835939208478,14
11.38452320098877,0.27228782918283573,1.370171022415161,0.17600210409106637,True,"(1, 2)",25,0.9,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.9, 'clf__alpha': 0.1}",0.667828703053518,0.677093141439882,0.6572312537970928,0.6759583217702023,0.6774399871540722,0.6711102814429534,0.007781509471399769,58
8.60630006790161,0.09665579906756872,1.4071219921112061,0.08480465269583012,True,"(1, 2)",10,0.6,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__alpha': 1}",0.7199895825236593,0.7173919913366948,0.7038765165612588,0.7181592992275262,0.7384308374539887,0.7195696454206256,0.011035637355225536,15
16.953136587142943,0.2627008753959656,1.976795244216919,0.07653837866921209,True,"(1, 3)",10,0.9,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.9, 'clf__alpha': 100}",0.2623333672477042,0.24309861841283148,0.2560988687209641,0.265981130771213,0.25401722982742286,0.2563058429960271,0.007869607511359511,96
16.45642008781433,0.1494433910573138,1.8591993808746339,0.04968904842193159,True,"(1, 3)",100,0.6,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__alpha': 1}",0.6963036654615857,0.6964391228300355,0.6663195998307305,0.7061745254890175,0.7042084094059105,0.693889064603456,0.014351514961426077,39
20.050953722000123,0.3102295627911538,2.1300137042999268,0.22234094803379564,True,"(1, 3)",5,0.7,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.7, 'clf__alpha': 0.1}",0.7234335554059463,0.7251148803088612,0.7096069058012466,0.722312672757899,0.7311635287217376,0.7223263085991382,0.007055238913572075,8
9.131881380081177,0.28857521221145654,1.425802183151245,0.12205674214271785,True,"(1, 2)",5,0.9,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.9, 'clf__alpha': 0.5}",0.7240891579766826,0.7154444765435859,0.7088041253050411,0.7184809924213542,0.7334795204013168,0.7200596545295961,0.008328369324956952,12
18.086663675308227,0.15842222738856512,2.1237700939178468,0.18861516614589172,True,"(1, 3)",5,0.6,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__alpha': 0.5}",0.7269625632841026,0.7265874835771584,0.7146203207877739,0.7197821063230293,0.7346240118239012,0.724515297159193,0.0068232372535608566,5
8.194540882110596,0.2882048368670294,1.245355987548828,0.06009285666076212,True,"(1, 2)",50,0.9,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__alpha': 0.5}",0.6963824151348577,0.695874378334765,0.6778354886200137,0.706437760915769,0.7148162045938217,0.6982692495198455,0.012388385182472435,34
18.364645051956177,0.25723514094195704,2.271250677108765,0.23674466631964597,True,"(1, 3)",5,0.9,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.9, 'clf__alpha': 0.5}",0.7291353609134943,0.7265105340631319,0.7172721096746508,0.7228157061372643,0.7397969754421779,0.7271061372461438,0.007491939179392648,1
7.90200629234314,0.07930001339561661,1.2176159381866456,0.052035428820849924,True,"(1, 2)",25,0.5,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__alpha': 5}",0.6936659837593127,0.6944143708554433,0.6820363578048535,0.698432573413094,0.7124939672625322,0.6962086506190471,0.009805058378340928,37
7.48057861328125,0.07299616580426879,1.2470046043395997,0.04591722068514014,True,"(1, 2)",10,0.5,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__alpha': 100}",0.2546320354412397,0.23970261150712274,0.2501025957626106,0.2571045927109377,0.24928367578217553,0.2501651022408172,0.005972512908590218,98
16.977390480041503,0.1272804550770468,2.0015865325927735,0.13847049154039032,True,"(1, 3)",10,0.7,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__alpha': 1}",0.7230156868082963,0.7210488663592554,0.7078276456186632,0.7226175986968396,0.7372332457564326,0.7223486086478974,0.009323276978450921,7
7.44555697441101,0.1102337078571898,1.2098682403564454,0.06825400589745542,True,"(1, 2)",100,0.5,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__alpha': 10}",0.667558201385523,0.6612641140743951,0.6559336755053724,0.6700661573681586,0.680099133272899,0.6669842563212696,0.008205643035730084,63
15.290429830551147,0.2238506852028769,1.7777247428894043,0.06669238463698819,True,"(1, 3)",100,0.5,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__alpha': 100}",0.34188535855717045,0.33605344252503766,0.33690813046377743,0.3475856609166937,0.3356423489115636,0.3396149882748486,0.004571208908601375,87
7.029440402984619,0.08514282532180399,1.124520969390869,0.0435116766064277,True,"(1, 2)",100,0.6,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__alpha': 100}",0.3106001654948892,0.2981945880067847,0.30863642005106356,0.3169446438891332,0.3151785371365915,0.30991087091569247,0.006581685299093733,89
7.391921806335449,0.07609865665052969,1.1556217670440674,0.027425507289085632,True,"(1, 2)",50,0.5,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__alpha': 10}",0.6632910162143144,0.6599116917960914,0.6513784251239936,0.6683809204691618,0.6790568388859353,0.6644037784978993,0.009182665738732424,64
27.557921743392946,0.7640927822676806,2.1472024440765383,0.13274613582457817,True,"(1, 3)",10,0.9,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.9, 'clf__alpha': 0.001}",0.694402247270366,0.6956762544402356,0.6895365969072,0.7014628748606263,0.7055873642100422,0.697333067537694,0.0056090714641753095,35
9.083932781219483,0.24026020897030398,1.4326960086822509,0.12040191168759423,True,"(1, 2)",100,0.8,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__alpha': 0.1}",0.6354871327223848,0.6227197425535925,0.6229082648646228,0.6421484261803639,0.6284227195528427,0.6303372571747614,0.0075220587805264775,75
17.05793342590332,1.7058574540579239,1.4756191730499268,0.10611334962067463,True,"(1, 2)",5,0.7,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.7, 'clf__alpha': 0.001}",0.7159139247583811,0.710743902234206,0.7041561901327832,0.7186979020013802,0.724271040265735,0.714756591878497,0.006868307918912049,24
17.77778868675232,0.21928068165528214,2.0753338813781737,0.1561089545318656,True,"(1, 3)",10,0.6,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__alpha': 0.5}",0.7197188321186856,0.7194213734921455,0.7117051682969119,0.716340838147391,0.7324257103033436,0.7199223844716954,0.006884413092641493,13
9.285698461532593,0.24604766512024373,1.422581958770752,0.1061314307593401,True,"(1, 2)",5,0.8,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__alpha': 0.5}",0.7229568067568924,0.7155803175494875,0.7062995515423899,0.7177760524783425,0.7331226258137372,0.71914707082817,0.008825988863195553,17
9.237233972549438,0.2364954990836146,1.4118917465209961,0.14166209223348078,True,"(1, 2)",10,0.7,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__alpha': 0.5}",0.7176899659300232,0.7164720677162798,0.7046100144798577,0.7150794233393664,0.7313734806396204,0.7170449904210295,0.008538640950257982,21
30.784406995773317,1.1477553269586886,2.0220914840698243,0.20046420641509205,True,"(1, 3)",25,0.5,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__alpha': 0.001}",0.6137002219688708,0.6221120897598267,0.6141913013881446,0.6219754361340851,0.6167427456502225,0.6177443589802298,0.003659551276511404,79
19.200703573226928,0.21501251093543794,2.2197134017944338,0.2535083343694495,True,"(1, 3)",5,0.7,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.7, 'clf__alpha': 0.5}",0.728510211722125,0.7258052677550632,0.7166416207646729,0.7185919049367382,0.7372029922277703,0.7253503994812739,0.007378283656806292,4
8.170588111877441,0.1536300436155096,1.3697341918945312,0.06050763409685172,True,"(1, 2)",5,0.8,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__alpha': 5}",0.6780883234552618,0.6659750583670917,0.6645423199213514,0.6659371434212393,0.6813112945496477,0.6711708279429185,0.007056988039029266,57
8.112558937072754,0.10488831532938951,1.2318819046020508,0.05882626497828041,True,"(1, 2)",100,0.7,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__alpha': 1}",0.6967323646989337,0.6946185288093275,0.6587097580300529,0.7055211003563879,0.7040111973249216,0.6919185898439248,0.017114602286613458,40
15.432225322723388,0.17986837323855218,1.7638254165649414,0.04971914136772386,True,"(1, 3)",100,0.9,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.9, 'clf__alpha': 100}",0.33986742773054546,0.3323861697313786,0.33156131353031315,0.34787142591800657,0.3331312126438527,0.33696350991081925,0.006200607091533074,88
15.378087997436523,0.07007831244533726,1.7749090194702148,0.04508826267280019,True,"(1, 3)",100,0.7,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__alpha': 10}",0.671900019362993,0.660369790557138,0.6565964820443909,0.6676445060995425,0.6817167521999703,0.667645510052807,0.008844408630913752,62
7.687598514556885,0.1831150106192938,1.1933805465698242,0.038907276995043906,True,"(1, 2)",100,0.8,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__alpha': 0.5}",0.6752589823081456,0.6849079664181486,0.6576595058028026,0.6963231883630533,0.694203620073548,0.6816706525931396,0.014141407038804532,48
20.00401120185852,0.880241398789131,1.3878767967224122,0.1770037062890842,True,"(1, 2)",25,0.5,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__alpha': 0.001}",0.6025175842895409,0.6113804668758889,0.6074975861167543,0.62311109512805,0.612831681731676,0.611467682828382,0.006830857652817216,81
30.53316960334778,0.9500907595656942,2.0023841381073,0.15077960329922138,True,"(1, 3)",25,0.7,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.7, 'clf__alpha': 0.001}",0.6143618436316434,0.6204397498214765,0.6110434515328812,0.6251052168727347,0.6204878811162469,0.6182876285949965,0.004976788839025715,78
8.63560700416565,0.20834645621465286,1.3770464420318604,0.09400003701176476,True,"(1, 2)",10,0.7,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__alpha': 1}",0.7210589269134732,0.7174782480803996,0.7055123520252833,0.7189356256897185,0.7381114873962591,0.7202193280210267,0.010452663270809034,11
38.30238862037659,0.8165679364066962,2.0971560001373293,0.13313616806264966,True,"(1, 3)",50,0.7,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.7, 'clf__alpha': 0.001}",0.43721220060961796,0.4242380765007338,0.4347269800712878,0.44400932836158535,0.45144010116377264,0.43832533734139956,0.009131735327462585,86
19.374745893478394,0.24139563822949148,1.9816691398620605,0.19797807676290183,True,"(1, 3)",50,0.9,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__alpha': 0.1}",0.6324532986479264,0.6421335611538282,0.6324162829034976,0.6543397032303399,0.6514596136063098,0.6425604919083804,0.00919985639203166,66
17.253759241104127,0.22860224625281547,2.0572187900543213,0.1306256583006757,True,"(1, 3)",5,0.5,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__alpha': 5}",0.6889513020433611,0.6719746098051465,0.6634794782723705,0.6721108003445143,0.6832467364836128,0.675952585389801,0.00903696052960382,52
16.20504994392395,0.0915398429486076,1.8582727909088135,0.0936209563007217,True,"(1, 3)",25,0.8,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__alpha': 5}",0.6979453392156258,0.6947538332835861,0.6830652543428639,0.6943500802119924,0.7152728708554543,0.6970774755819045,0.0104019799993427,36
19.070385265350343,0.13014190191069755,1.9518506526947021,0.1565652986280571,True,"(1, 3)",25,0.9,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.9, 'clf__alpha': 0.1}",0.6724212403264047,0.6823446539082433,0.6595742854107483,0.67721340598093,0.6809833487699033,0.6745073868792458,0.008222322095127552,54
6.933603239059448,0.05953244453940841,1.1169752597808837,0.022903201545822104,True,"(1, 2)",100,0.7,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__alpha': 100}",0.31104509695631855,0.2964588022317819,0.30766883598825423,0.3173929221087127,0.31487798691629804,0.3094887288402731,0.007307990872503683,90
10.565811491012573,0.21681227963763397,1.3505894184112548,0.14903907958103924,True,"(1, 2)",10,0.7,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__alpha': 0.1}",0.705224085880826,0.7024803339345803,0.6964006501504815,0.7076179381397962,0.7101198514638801,0.7043685719139128,0.004720608464469894,30
7.452777624130249,0.09884015581186445,1.206125259399414,0.05150276759245979,True,"(1, 2)",25,0.5,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__alpha': 10}",0.6521282918980342,0.6531531297281814,0.6467572001026239,0.652189364789054,0.6660713669445552,0.6540598706924897,0.006413376772150619,65
15.699283695220947,0.18399614664247926,1.788816213607788,0.05415106972377956,True,"(1, 3)",50,0.7,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.7, 'clf__alpha': 100}",0.30999339192715325,0.28965771374414084,0.30016314160786256,0.3128586544106363,0.31325201372295364,0.3051849830825494,0.009092832292811256,92
16.35971598625183,0.07133650375105692,1.9639657497406007,0.07928587008136367,True,"(1, 3)",100,0.8,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__alpha': 0.5}",0.6771426000653167,0.6868949466419978,0.6569819390689439,0.6980897761027932,0.6906875908761154,0.6819593705510334,0.014197218643182666,47
7.903987693786621,0.14963836548011847,1.3059789180755614,0.0624644832276013,True,"(1, 2)",10,0.6,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__alpha': 5}",0.6884225672921621,0.6858110601132483,0.6743603582252202,0.6872551807631775,0.7025710087208941,0.6876840350229404,0.008981978960060035,45
10.109102582931518,0.22992491926607836,1.3406030178070067,0.1301105905773789,True,"(1, 2)",50,0.7,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.7, 'clf__alpha': 0.1}",0.631741293482653,0.6382104782301122,0.630386063314138,0.6522400244641885,0.6476503365493296,0.6400456392080842,0.00862753537946618,69
17.077215051651002,0.07286844798680603,2.075691986083984,0.11078176592117542,True,"(1, 3)",5,0.7,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.7, 'clf__alpha': 5}",0.6869589741321552,0.671592331617696,0.6657402895686249,0.6726313075194655,0.6848780980111964,0.6763602001698276,0.00817689800898087,51
19.700729417800904,0.3790589786508892,2.3945199966430666,0.1804356090332772,True,"(1, 3)",5,0.5,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__alpha': 10}",0.6139376366630264,0.6136746993505929,0.6204894255425523,0.6134017379791606,0.6315524043147925,0.618611180770025,0.0069907399862520975,77
17.720448398590086,0.09549864585559918,2.0439467906951903,0.10849329303982956,True,"(1, 3)",10,0.5,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__alpha': 5}",0.6961767815256701,0.686270022368486,0.6773358782595729,0.6919379396491082,0.702364237071725,0.6908169717749124,0.008552638150280886,43
